0_Sample_Index	Sample_ID	Best_Tissue_ID	Fauna_ID	Shan_Fauna_Sample_Labeled_ID_20250218	Barcoding_Gene	Barcoding_Identity	Host_Taxonomy_NCBI	Coral_Microbiome	Sponge_Microbiome_Project_Shan	Sponge_Microbiome_Project	Hydrozoa_microbiome_project_Shan	Shan_comments_20250426	Mitochondrial_Contig_Blast	Mitochondrial_Contig_Blast_Identity	Sample_Short_Name	Segregation	Source	Source2	Scientific_Name_by_Morphology	Temporary_Name_by_Morphology	Mophospecies	Collect_Site	Collect_Depth	Longitude	Latitude	Collect_Date	Collect_Time	In_Situ	Note	Note2	Dissolved_O2_concentration
188	JL311_B15_4	JL311_B15_4	JL311_B15	JL311__B15	28S	99.05	d__Eukaryota;k__Metazoa;p__Echinodermata;c__Crinoidea;sc__Articulata;o__Comatulida;f__Antedonidae;g__;s__	no	yes	to_be_determined	no	na	Caulophacus iocasicus	96.53	sponge	Host head	Sponge	Sponge	Caulophacus	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	S11	1263	154.300008	16.996889	3/9/2024	12:28	no	Caulofacus	barcode differs mophospecies (phylum level)	to_be_added
na	JL311_B15_stalk	JL311_B15_stalk	JL311_B15	JL311__B15	na	na	na	no	yes	to_be_determined	no	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
189	JL311_B16_3_	JL311_B16_3	JL311_B16	JL311__B16	na	na	na	no	yes	to_be_determined	no	na	na	na	na	Host head	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__;f__;g__;s__	S20	1159	154.272005	16.999088	3/9/2024	14:29	no	Tulip sponge	need assembly	to_be_added
192	JL311_B17_2_3	JL311_B17_2_3	JL311_B17_2	JL311__B17-2	COI	na	no_hit(Bacterium)	no	yes	to_be_determined	no	na	na	na	na	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__;f__;g__;s__	S10	805	154.300228	16.997288	3/9/2024	10:53	no	na	need assembly	to_be_added
194	JL311_B17_3_4	JL311_B17_3_4	JL311_B17_3	JL311__B17-3	28S	99.77	d__Eukaryota;k__Metazoa;p__Cnidaria;c__Anthozoa;sc__Hexacorallia;o__Zoantharia;f__;g__;s__	no	yes	to_be_determined	no	na	na	na	na	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__;f__;g__;s__	S10	805	154.300228	16.997288	3/9/2024	10:53	no	na	barcode differs mophospecies (phylum level)	to_be_added
195	JL311_B18_3	JL311_B18_3	JL311_B18	JL311__B18	COI	88.4	d__Eukaryota;k__Metazoa;p__Cnidaria;c__Hydrozoa;o__;f__;g__;s__	no	yes	to_be_determined	no	na	Bolosoma cyanae	87.98	sponge	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__;f__;g__;s__	S09	807	154.30057	16.997342	3/9/2024	10:41	no	bright yellow sponge whole	barcode differs mophospecies (phylum level)	to_be_added
204	JL312_B01_6	JL312_B01_6	JL312_B01	JL312__B01	na	na	na	no	yes	to_be_determined	no	na	na	na	na	Host head	Sponge	Sponge	Hyalonema	na	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Hyalonematidae;g__Hyalonema;s__	S01	1244	154.3309	17.0037	4/9/2024	08:01	no	sponge (plus coral on stem) Hyalonema	need assembly	to_be_added
212	JL312_B15_2	JL312_B15_2	JL312_B15	JL312__B15	COI	87.99	d__Eukaryota;k__Metazoa;p__Cnidaria;c__Hydrozoa;o__;f__;g__;s__	no	yes	to_be_determined	no	na	Docosaccus maculatus	84.8	sponge	Host stalk	Sponge	Sponge	Saccocalyx	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Saccocalyx;s__	S04	1224	154.3513	17.0121	4/9/2024	10:32	no	Saccocalyx	barcode differs mophospecies (phylum level)	to_be_added
213	JL312_B15_4	JL312_B15_4	JL312_B15	JL312__B15	COI	87.99	d__Eukaryota;k__Metazoa;p__Cnidaria;c__Hydrozoa;o__;f__;g__;s__	no	yes	to_be_determined	no	na	Docosaccus maculatus	84.8	sponge	Host head	Sponge	Sponge	Saccocalyx	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Saccocalyx;s__	S04	1224	154.3513	17.0121	4/9/2024	10:32	no	Saccocalyx	barcode differs mophospecies (phylum level)	to_be_added
235	JL313_B18_6	JL313_B18_6	JL313_B18	JL313__B18	na	na	na	no	yes	to_be_determined	no	na	na	na	na	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Walteria;s__	S19	1733	156.251563	13.976073	6/9/2024	10:16	no	huge hyalonema	need assembly	to_be_added
239	JL313_B23_2	JL313_B23_2	JL313_B23	JL313__B23	na	na	na	no	yes	to_be_determined	no	na	na	na	na	Host head	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__;f__;g__;s__	S01b	1772	156.253125	13.971063	6/9/2024	07:54	no	"small roundish sponge from white box, was attached to B35"	need assembly	to_be_added
242	JL313_B24_4	JL313_B24_4	JL313_B24	JL313__B24	meta_28S	96.21	d__Eukaryota;k__Metazoa;p__Annelida;c__Polychaeta;sc__Errantia;o__Phyllodocida;f__Polynoidae;s__	no	yes	to_be_determined	no	na	na	na	na	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__;f__;g__;s__	S14	1755	156.252507	13.972354	6/9/2024	09:20	no	tulip sponge from white box	barcode differs mophospecies (phylum level)	to_be_added
na	JL316_B06_32	JL316_B06_32	JL316_B06	JL316__B06	na	na	na	no	yes	to_be_determined	no	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
na	JL317_B06_36	JL317_B06_36	JL317_B06	JL317__B06	na	na	na	no	yes	to_be_determined	no	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
302	JL317_B07_4	JL317_B07_4	JL317_B07	JL317__B07	28S	84.87	d__Eukaryota;k__Metazoa;p__Echinodermata;uc__Echinozoa;c__Echinoidea;sc__Euechinoidea;o__;f__;g__;s__	no	yes	to_be_determined	no	na	na	na	na	Host	Sponge	Sponge	Farreidae	na	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Farreidae;g__;s__	S11	1858	156.483073	12.619232	11/9/2024	12:39	no	Farreidae	barcode differs mophospecies (phylum level)	to_be_added
313	BC03_1	BC03_1	BC03_1	BC03-1	na	na	na	no	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	na	5669	152.9999	18.9896	28/8/2024	na	na	na	na	to_be_added
314	BC04_1	BC04_1	BC04_1	BC04-1	na	na	na	no	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	na	1697	153.7752	18.9905	29/8/2024	na	na	na	na	to_be_added
315	BC04_2	BC04_2	BC04_2	BC04-2	na	na	na	no	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	na	1697	153.7752	18.9905	29/8/2024	na	na	na	na	to_be_added
316	BC05_1	BC05_1	BC05_1	BC05-1	na	na	na	no	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	na	5660	153.6757	18.9898	31/8/2024	na	na	na	na	to_be_added
317	BC06_1	BC06_1	BC06_1	BC06-1	na	na	na	no	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	na	5686	153.9104	18.5144	2/9/2024	na	na	na	na	to_be_added
318	BC07_1	BC07_1	BC07_1	BC07-1	na	na	na	no	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	na	na	156.5261	12.4376	9/9/2024	na	na	na	na	to_be_added
257	CTD7_1	CTD7_1	JL313_W4L	JL313__W4L	na	na	na	no	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	CTD7	1598	156.2534	13.9708	6/9/2024	na	no	na	na	to_be_added
256	CTD8_1	CTD8_1	JL313_W3.5L	JL313__W3.5L	na	na	na	no	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	CTD8	1598	156.2534	13.9708	7/9/2024	na	no	na	na	to_be_added
11	JL300_B27	JL300_B27	JL300_B27	JL300__B27	Mitochondrial contigs Blast	71.23	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Farreidae;g__;s__	no	yes	yes	no	na	Aphrocallistes beatrix	71.23	sponge	Host	Sponge	Sponge	Tretopleura	Tretopleura cf. weijica	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Uncinateridae;g__Tretopleura;s__	S05	1898.4	148.701676	23.799626	18/8/2024	08:44	no	"hexactinella sponge, probably same as B1 and B12"	na	to_be_added
17	JL300_W2L	JL300_W2L	JL300_W2L	JL300__W2L	na	na	na	yes	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S21	1075.7	148.7	23.812556	18/8/2024	12:15	no	na	na	27.95507532
21	JL301_B02A	JL301_B02A	JL301_B02	JL301__B02	meta_COI	87.82	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Farreidae;g__;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Farrea	Farrea sp. 1	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Farreidae;g__Farrea;s__	S16	2039	148.811377	23.81534	19/8/2024	14:26	no	Farrea sponge	barcode equals to mophospecies	to_be_added
22	JL301_B02B	JL301_B02B	JL301_B02	JL301__B02	meta_COI	87.82	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Farreidae;g__;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Farrea	Farrea sp. 1	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Farreidae;g__Farrea;s__	S16	2039	148.811377	23.81534	19/8/2024	14:26	no	Farrea sponge	barcode equals to mophospecies	to_be_added
20	JL301_B03_4	JL301_B03_4	JL301_B03	JL301__B03	Mitochondrial contigs Blast	82.9	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg1;s__	no	yes	yes	no	na	Bolosoma cyanae	82.9	sponge	Host	Sponge	Sponge	Caulophacus	Caulophacus sp. 1	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	S10	2487	148.816229	23.815094	19/8/2024	12:35	no	Caulofacus sponge	barcode differs mophospecies (family level)	to_be_added
28	JL302_B07	JL302_B07	JL302_B07	JL302__B07	COI	90.2	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg2;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Regadrella	Regadrella sp. 1 	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Regadrella;s__	S04	1944	148.810352	23.814445	20/8/2024	09:09	no	huge glass sponge (plus shrimp plus polychaete)	barcode equals to mophospecies	to_be_added
26	JL302_B07_3	JL302_B07_3	JL302_B07	JL302__B07	COI	90.2	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg2;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Regadrella	Regadrella sp. 1 	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Regadrella;s__	S04	1944	148.810352	23.814445	20/8/2024	09:09	no	huge glass sponge (plus shrimp plus polychaete)	barcode equals to mophospecies	to_be_added
27	JL302_B07_4	JL302_B07_4	JL302_B07	JL302__B07	COI	90.2	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg2;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Regadrella	Regadrella sp. 1 	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Regadrella;s__	S04	1944	148.810352	23.814445	20/8/2024	09:09	no	huge glass sponge (plus shrimp plus polychaete)	barcode equals to mophospecies	to_be_added
30	JL302_B13	JL302_B13	JL302_B13	JL302__B13	COI	88.77	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Farreidae;g__;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Farrea	Farrea sp. 3	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Farreidae;g__Farrea;s__	S03	1947	148.810286	23.811451	20/8/2024	09:01	no	Farrea sponge (plus shrimpplus polychaete)	barcode equals to mophospecies	to_be_added
38	JL302_B28	JL302_B28	JL302_B28	JL302__B28	tree_placement	75.46	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__;o__;f__;g__;s__	no	yes	yes	no	na	Lophophysema eversa	75.46	sponge	Host	Sponge	Sponge	Pheronematidae	cf. Poliopogon sp. 2	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Pheronematidae;g__cf. Poliopogon;s__	S12	1679	148.805534	23.815959	20/8/2024	10:42	yes	sponge in RNAlater	na	to_be_added
55	JL303_B03_2	JL303_B03_2	JL303_B03	JL303__B03	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Corbitella;s__	no	yes	yes	no	na	na	na	sponge	Host	Sponge	Sponge	Euplectella	Euplectella sp. 1 	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Euplectella;s__	S15	1077.8	148.755452	23.849756	22/8/2024	15:00	no	Euplectelidae	na	to_be_added
66	JL303_W2L	JL303_W2L	JL303_W2L	JL303__W2L	na	na	na	no	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	B01	2037.44	148.741634	23.868191	22/8/2024	08:52	no	na	na	63.03712879
81	JL304_2_6	JL304_2_6	JL304_Pushcore2_6	JL304__Pushcore2-6	na	na	na	yes	yes	yes	no	na	na	na	na	Sediment	Sediment	Sediment	na	na	na	S21	2797	148.599627	23.513157	23/8/2024	11:58	no	na	na	to_be_added
73	JL304_B11_1	JL304_B11_1	JL304_B11	JL304__B11	COI	88.64	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg1;s__	no	yes	yes	no	na	Docosaccus maculatus	84.67	sponge	Host	Sponge	Sponge	Caulophacus	Caulophacus sp. 5	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	S04	3133	148.576321	23.526221	23/8/2024	09:09	no	"mop like sponge, in geology box"	barcode differs mophospecies (family level)	to_be_added
74	JL304_B11_2	JL304_B11_2	JL304_B11	JL304__B11	COI	88.64	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Euplectellidae_novg1;s__	no	yes	yes	no	na	Docosaccus maculatus	84.67	sponge	Host	Sponge	Sponge	Caulophacus	Caulophacus sp. 5	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	S04	3133	148.576321	23.526221	23/8/2024	09:09	no	"mop like sponge, in geology box"	barcode differs mophospecies (family level)	to_be_added
70	JL304_B16_1	JL304_B16_1	JL304_B16	JL304__B16	meta_COI	94.43	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__Bolosoma;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Rhabdopectella	Rhabdopectella sp. 1	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Rhabdopectella;s__	S19	2796	148.580745	23.517729	23/8/2024	11:14	no	Caulophacus sponge (small)	need assembly	to_be_added
72	JL304_B27_2	JL304_B27_2	JL304_B27	JL304__B27	Mitochondrial contigs Blast	93.66	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	no	yes	yes	no	na	Caulophacus iocasicus	93.66	sponge	Host head	Sponge	Sponge	Caulophacus	Caulophacus sp. 4	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Rossellidae;g__Caulophacus;s__	S22	2758	148.57946	23.511985	23/8/2024	11:58	no	Caulophacus sponge sp. 2	na	to_be_added
77	JL304_B35_1	JL304_B35_1	JL304_B35	JL304__B35	meta_COI	99.84	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Euretidae;g__Chonelasma;s__Chonelasma tyloscopulatum	no	yes	yes	no	na	na	na	sponge	Host	Sponge	Sponge	Tretopleura	Tretopleura sp. 2	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Uncinateridae;g__Tretopleura;s__	S28	2404	148.574821	23.504336	23/8/2024	13:16	yes	"Tretopleura sponge, in RNAlater"	na	to_be_added
78	JL304_B35_2	JL304_B35_2	JL304_B35	JL304__B35	meta_COI	99.84	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Euretidae;g__Chonelasma;s__Chonelasma tyloscopulatum	no	yes	yes	no	na	na	na	sponge	Host	Sponge	Sponge	Tretopleura	Tretopleura sp. 2	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Uncinateridae;g__Tretopleura;s__	S28	2404	148.574821	23.504336	23/8/2024	13:16	yes	"Tretopleura sponge, in RNAlater"	na	to_be_added
82	JL305_B02_1A	JL305_B02_1A	JL305_B02_1	JL305__B02-1	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Poecilosclerida_novf1;g__Poecilosclerida_novg1;s__	no	yes	yes	no	na	no good blast	na	sponge	Host	Sponge	Sponge	Nullarbora	Nullarbora sp. 1	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Nullarbora;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	na	to_be_added
83	JL305_B02_1B	JL305_B02_1B	JL305_B02_1	JL305__B02-1	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Poecilosclerida_novf1;g__Poecilosclerida_novg1;s__	no	yes	yes	no	na	no good blast	na	sponge	Host	Sponge	Sponge	Nullarbora	Nullarbora sp. 1	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Nullarbora;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	na	to_be_added
84	JL305_B02_1C	JL305_B02_1C	JL305_B02_1	JL305__B02-1	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Poecilosclerida_novf1;g__Poecilosclerida_novg1;s__	no	yes	yes	no	na	no good blast	na	sponge	Host	Sponge	Sponge	Nullarbora	Nullarbora sp. 1	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Nullarbora;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	na	to_be_added
85	JL305_B02_1D	JL305_B02_1D	JL305_B02_1	JL305__B02-1	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Poecilosclerida_novf1;g__Poecilosclerida_novg1;s__	no	yes	yes	no	na	no good blast	na	sponge	Host	Sponge	Sponge	Nullarbora	Nullarbora sp. 1	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Nullarbora;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	na	to_be_added
87	JL305_B02_2A	JL305_B02_2A	JL305_B02_2	JL305__B02-2	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Cladorhizidae;g__Cladorhizidae_novg1;s__	no	yes	yes	no	"carnivore sponge, but the genome skimming result shows it is a coral"	"Relicanthus daphneae,Montipora dilatata,Phelliactis sp."	75	sponge	Host	Sponge	Sponge	Asbestopluma	Asbestopluma cf. flabellum	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	na	to_be_added
88	JL305_B02_2B	JL305_B02_2B	JL305_B02_2	JL305__B02-2	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Cladorhizidae;g__Cladorhizidae_novg1;s__	no	yes	yes	no	"carnivore sponge, but the genome skimming result shows it is a coral"	"Relicanthus daphneae,Montipora dilatata,Phelliactis sp."	75	sponge	Host	Sponge	Sponge	Asbestopluma	Asbestopluma cf. flabellum	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	na	to_be_added
89	JL305_B02_2C	JL305_B02_2C	JL305_B02_2	JL305__B02-2	tree_placement	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Cladorhizidae;g__Cladorhizidae_novg1;s__	no	yes	yes	no	"carnivore sponge, but the genome skimming result shows it is a coral"	"Relicanthus daphneae,Montipora dilatata,Phelliactis sp."	75	sponge	Host	Sponge	Sponge	Asbestopluma	Asbestopluma cf. flabellum	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	na	to_be_added
90	JL305_B03_2A	JL305_B02_3A	JL305_B02_3	JL305__B02-3	mophospecies	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Asbestopluma	na	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	need assembly	to_be_added
91	JL305_B03_2B	JL305_B02_3B	JL305_B02_3	JL305__B02-3	mophospecies	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Asbestopluma	na	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	need assembly	to_be_added
92	JL305_B03_2C	JL305_B02_3C	JL305_B02_3	JL305__B02-3	mophospecies	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Asbestopluma	na	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	need assembly	to_be_added
93	JL305_B03_2D	JL305_B02_3D	JL305_B02_3	JL305__B02-3	mophospecies	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Asbestopluma	na	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	need assembly	to_be_added
94	JL305_B03_2E	JL305_B02_3E	JL305_B02_3	JL305__B02-3	mophospecies	na	d__Eukaryota;k__Metazoa;p__Porifera;c__Demospongiae;sc__Heteroscleromorpha;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	Asbestopluma	na	p__Porifera;c__Demospongiae;o__Poecilosclerida;f__Cladorhizidae;g__Asbestopluma;s__	S05	1690	151.140739	20.481978	25/8/2024	09:11	no	sponge on giant stick	need assembly	to_be_added
105	JL305_B19_1	JL305_B19_1	JL305_B19	JL305__B19	meta_COI	99.84	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Euretidae;g__Chonelasma;s__Chonelasma tyloscopulatum	no	yes	yes	no	"I added this to ""Sponge_Microbiome_Project"""	na	na	na	Host contaminated (with crustaceans)	Sponge	Sponge_plus_Crustaceans	Pheronema	Pheronema sp. 1	p__Porifera;c__Hexactinellida;o__Amphidiscosida;f__Pheronematidae;g__Pheronema;s__	S08	1674	151.141064	20.482734	25/8/2024	09:40	yes	Caulofacus sponge in RNA later (not Bolosoma)	barcode differs mophospecies (order level)	to_be_added
110	JL305_W2L	JL305_W2L	JL305_W2L	JL305__W2L	na	na	na	yes	yes	yes	no	na	na	na	na	Water	Water	Water	na	na	na	S01	1701	151.140039	20.482783	25/8/2024	08:16	no	na	na	59.93691627
112	JL306_B05_2	JL306_B05_2	JL306_B05	JL306__B05	meta_COI	96.83	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Lyssacinosida;f__Euplectellidae;g__;s__	no	yes	yes	no	na	na	na	na	Host	Sponge	Sponge	na	na	p__Porifera;c__Hexactinellida;o__Lyssacinosida;f__Euplectellidae;g__Regadrella;s__	S21	1433	151.215544	20.475783	26/8/2024	14:07	no	Regadrella sponge growing inside dead one (plus ophiuroids plus shrimps)	barcode equals to mophospecies	to_be_added
113	JL306_B08_2	JL306_B08_2	JL306_B08	JL306__B08	COI	99.62	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Uncinateridae;g__Tretopleura;s__	no	yes	yes	no	"I added this to ""Sponge_Microbiome_Project"""	Aphrocallistes beatrix	71.21	sponge	Host contaminated (with more than2 species)	Sponge	Sponge_plus_multi_species	Tretopleura	na	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Uncinateridae;g__Tretopleura;s__	S04	2016	151.245833	20.48741	26/8/2024	22:54	no	Tretopleura (plus 2 yellow crinoids)	barcode equals to mophospecies	to_be_added
115	JL306_B12_1	JL306_B12_1	JL306_B12	JL306__B12	COI	99.62	d__Eukaryota;k__Metazoa;p__Porifera;c__Hexactinellida;sc__Hexasterophora;o__Sceptrulophora;f__Uncinateridae;g__Tretopleura;s__	no	yes	yes	no	na	Euretidae gen. sp. DVL-2014	75.46	sponge	Host	Sponge	Sponge	Tretopleura	na	p__Porifera;c__Hexactinellida;o__Sceptrulophora;f__Uncinateridae;g__Tretopleura;s__	S04	2016	151.245833	20.48741	26/8/2024	22:54	no	Tetropleura piece from black box (with crinoids and ophiuroids)	barcode equals to mophospecies	to_be_added
